X, Y, Z, Time
x:1.487001,y:-0.2029999,z:1.386,time:20.14536
x:1.487001,y:-0.2029999,z:1.386,time:20.14832
x:1.487001,y:-0.2029999,z:1.386,time:20.14832
x:1.487001,y:-0.2029999,z:1.386,time:20.15092
x:1.487001,y:-0.2029999,z:1.386,time:20.15092
x:1.487001,y:-0.2029999,z:1.386,time:20.15362
x:1.487001,y:-0.2029999,z:1.386,time:20.15362
x:1.487001,y:-0.2029999,z:1.386,time:20.15643
x:1.487001,y:-0.2029999,z:1.386,time:20.15643
x:1.487001,y:-0.2029999,z:1.386,time:20.15939
x:1.487001,y:-0.2029999,z:1.386,time:20.15939
x:1.487001,y:-0.2029999,z:1.386,time:20.16223
x:1.487001,y:-0.2029999,z:1.386,time:20.16223
x:1.487001,y:-0.2029999,z:1.386,time:20.16498
x:1.487001,y:-0.2029999,z:1.386,time:20.16498
x:1.487001,y:-0.2029999,z:1.386,time:20.16732
x:1.487001,y:-0.2029999,z:1.386,time:20.16732
x:1.487001,y:-0.2029999,z:1.386,time:20.16956
x:1.487001,y:-0.2029999,z:1.386,time:20.16956
x:1.487001,y:-0.2029999,z:1.386,time:20.17189
x:1.487001,y:-0.2029999,z:1.386,time:20.17189
x:1.487001,y:-0.2029999,z:1.386,time:20.17447
x:1.487001,y:-0.2029999,z:1.386,time:20.17447
x:1.487001,y:-0.2029999,z:1.386,time:20.17694
x:1.487001,y:-0.2029999,z:1.386,time:20.17694
x:1.487001,y:-0.2029999,z:1.386,time:20.17922
x:1.487001,y:-0.2029999,z:1.386,time:20.17922
x:1.487001,y:-0.2029999,z:1.386,time:20.18151
x:1.487001,y:-0.2029999,z:1.386,time:20.18151
x:1.487001,y:-0.2029999,z:1.386,time:20.18396
x:1.487001,y:-0.2029999,z:1.386,time:20.18396
x:1.487001,y:-0.2029999,z:1.386,time:20.18625
x:1.487001,y:-0.2029999,z:1.386,time:20.18625
x:1.487001,y:-0.2029999,z:1.386,time:20.18855
x:1.487001,y:-0.2029999,z:1.386,time:20.18855
x:1.487001,y:-0.2029999,z:1.386,time:20.19106
x:1.487001,y:-0.2029999,z:1.386,time:20.19106
x:1.487001,y:-0.2029999,z:1.386,time:20.19339
x:1.487001,y:-0.2029999,z:1.386,time:20.19339
x:1.487001,y:-0.2029999,z:1.386,time:20.19575
x:1.487001,y:-0.2029999,z:1.386,time:20.19575
x:1.487001,y:-0.2029999,z:1.386,time:20.19799
x:1.487001,y:-0.2029999,z:1.386,time:20.19799
x:1.487001,y:-0.2029999,z:1.386,time:20.20027
x:1.487001,y:-0.2029999,z:1.386,time:20.20027
x:1.487001,y:-0.2029999,z:1.386,time:20.20266
x:1.487001,y:-0.2029999,z:1.386,time:20.20266
x:1.487001,y:-0.2029999,z:1.386,time:20.20496
x:1.487001,y:-0.2029999,z:1.386,time:20.20496
x:1.487001,y:-0.2029999,z:1.386,time:20.20736
x:1.487001,y:-0.2029999,z:1.386,time:20.20736
x:1.487001,y:-0.2029999,z:1.386,time:20.20971
x:1.487001,y:-0.2029999,z:1.386,time:20.20971
x:1.487001,y:-0.2029999,z:1.386,time:20.21198
x:1.487001,y:-0.2029999,z:1.386,time:20.21198
x:1.487001,y:-0.2029999,z:1.386,time:20.21432
x:1.487001,y:-0.2029999,z:1.386,time:20.21432
x:1.487001,y:-0.2029999,z:1.386,time:20.21672
x:1.487001,y:-0.2029999,z:1.386,time:20.21672
x:1.487001,y:-0.2029999,z:1.386,time:20.21902
x:1.487001,y:-0.2029999,z:1.386,time:20.21902
x:1.487001,y:-0.2029999,z:1.386,time:20.22121
x:1.487001,y:-0.2029999,z:1.386,time:20.22121
x:1.487001,y:-0.2029999,z:1.386,time:20.22395
x:1.487001,y:-0.2029999,z:1.386,time:20.22395
x:1.487001,y:-0.2029999,z:1.386,time:20.22634
x:1.487001,y:-0.2029999,z:1.386,time:20.22634
x:1.487001,y:-0.2029999,z:1.386,time:20.22868
x:1.487001,y:-0.2029999,z:1.386,time:20.22868
x:1.487001,y:-0.2029999,z:1.386,time:20.2309
x:1.487001,y:-0.2029999,z:1.386,time:20.2309
x:1.487001,y:-0.2029999,z:1.386,time:20.23318
x:1.487001,y:-0.2029999,z:1.386,time:20.23318
x:1.487001,y:-0.2029999,z:1.386,time:20.23549
x:1.487001,y:-0.2029999,z:1.386,time:20.23549
x:1.487001,y:-0.2029999,z:1.386,time:20.23781
x:1.487001,y:-0.2029999,z:1.386,time:20.23781
x:1.487001,y:-0.2029999,z:1.386,time:20.24017
x:1.487001,y:-0.2029999,z:1.386,time:20.24017
x:1.487001,y:-0.2029999,z:1.386,time:20.24272
x:1.487001,y:-0.2029999,z:1.386,time:20.24272
x:1.487001,y:-0.2029999,z:1.386,time:20.24497
x:1.487001,y:-0.2029999,z:1.386,time:20.24497
x:1.487001,y:-0.2029999,z:1.386,time:20.24728
x:1.487001,y:-0.2029999,z:1.386,time:20.24728
x:1.487001,y:-0.2029999,z:1.386,time:20.2495
x:1.487001,y:-0.2029999,z:1.386,time:20.2495
x:1.487001,y:-0.2029999,z:1.386,time:20.25177
x:1.487001,y:-0.2029999,z:1.386,time:20.25177
x:1.487001,y:-0.2029999,z:1.386,time:20.25401
x:1.487001,y:-0.2029999,z:1.386,time:20.25401
x:1.487001,y:-0.2029999,z:1.386,time:20.25632
x:1.487001,y:-0.2029999,z:1.386,time:20.25632
x:1.487001,y:-0.2029999,z:1.386,time:20.25875
x:1.487001,y:-0.2029999,z:1.386,time:20.25875
x:1.487001,y:-0.2029999,z:1.386,time:20.26107
x:1.487001,y:-0.2029999,z:1.386,time:20.26107
x:1.487001,y:-0.2029999,z:1.386,time:20.2635
x:1.487001,y:-0.2029999,z:1.386,time:20.2635
x:1.487001,y:-0.2029999,z:1.386,time:20.2658
x:1.487001,y:-0.2029999,z:1.386,time:20.2658
x:1.487001,y:-0.2029999,z:1.386,time:20.26805
x:1.487001,y:-0.2029999,z:1.386,time:20.26805
x:1.487001,y:-0.2029999,z:1.386,time:20.27037
x:1.487001,y:-0.2029999,z:1.386,time:20.27037
x:1.487001,y:-0.2029999,z:1.386,time:20.27273
x:1.487001,y:-0.2029999,z:1.386,time:20.27273
x:1.487001,y:-0.2029999,z:1.386,time:20.27525
x:1.487001,y:-0.2029999,z:1.386,time:20.27525
x:1.487001,y:-0.2029999,z:1.386,time:20.27754
x:1.487001,y:-0.2029999,z:1.386,time:20.27754
x:1.487001,y:-0.2029999,z:1.386,time:20.27987
x:1.487001,y:-0.2029999,z:1.386,time:20.27987
x:1.487001,y:-0.2029999,z:1.386,time:20.28227
x:1.487001,y:-0.2029999,z:1.386,time:20.28227
x:1.487001,y:-0.2029999,z:1.386,time:20.28487
x:1.487001,y:-0.2029999,z:1.386,time:20.28487
x:1.487001,y:-0.2029999,z:1.386,time:20.28717
x:1.487001,y:-0.2029999,z:1.386,time:20.28717
x:1.487001,y:-0.2029999,z:1.386,time:20.28956
x:1.487001,y:-0.2029999,z:1.386,time:20.28956
x:1.487001,y:-0.2029999,z:1.386,time:20.29194
x:1.487001,y:-0.2029999,z:1.386,time:20.29194
x:1.487001,y:-0.2029999,z:1.386,time:20.29462
x:1.487001,y:-0.2029999,z:1.386,time:20.29462
x:1.487001,y:-0.2029999,z:1.386,time:20.29702
x:1.487001,y:-0.2029999,z:1.386,time:20.29702
x:1.487001,y:-0.2029999,z:1.386,time:20.29967
x:1.487001,y:-0.2029999,z:1.386,time:20.29967
x:1.487001,y:-0.2029999,z:1.386,time:20.3024
x:1.487001,y:-0.2029999,z:1.386,time:20.3024
x:1.487001,y:-0.2029999,z:1.386,time:20.30542
x:1.487001,y:-0.2029999,z:1.386,time:20.30542
x:1.487001,y:-0.2029999,z:1.386,time:20.30838
x:1.487001,y:-0.2029999,z:1.386,time:20.30838
x:1.487001,y:-0.2029999,z:1.386,time:20.31128
x:1.487001,y:-0.2029999,z:1.386,time:20.31128
x:1.487001,y:-0.2029999,z:1.386,time:20.3142
x:1.487001,y:-0.2029999,z:1.386,time:20.3142
x:1.487001,y:-0.2029999,z:1.386,time:20.31724
x:1.487001,y:-0.2029999,z:1.386,time:20.31724
x:1.487001,y:-0.2029999,z:1.386,time:20.32036
x:1.487001,y:-0.2029999,z:1.386,time:20.32036
x:1.487001,y:-0.2029999,z:1.386,time:20.32379
x:1.487001,y:-0.2029999,z:1.386,time:20.32379
x:1.487001,y:-0.2029999,z:1.386,time:20.32675
x:1.487001,y:-0.2029999,z:1.386,time:20.32675
x:1.487001,y:-0.2029999,z:1.386,time:20.32966
x:1.487001,y:-0.2029999,z:1.386,time:20.32966
x:1.487001,y:-0.2029999,z:1.386,time:20.33261
x:1.487001,y:-0.2029999,z:1.386,time:20.33261
x:1.487001,y:-0.2029999,z:1.386,time:20.33551
x:1.487001,y:-0.2029999,z:1.386,time:20.33551
x:1.487001,y:-0.2029999,z:1.386,time:20.33832
x:1.487001,y:-0.2029999,z:1.386,time:20.33832
x:1.487001,y:-0.2029999,z:1.386,time:20.34137
x:1.487001,y:-0.2029999,z:1.386,time:20.34137
x:1.487001,y:-0.2029999,z:1.386,time:20.34447
x:1.487001,y:-0.2029999,z:1.386,time:20.34447
x:1.487001,y:-0.2029999,z:1.386,time:20.3474
x:1.487001,y:-0.2029999,z:1.386,time:20.3474
x:1.487001,y:-0.2029999,z:1.386,time:20.35037
x:1.487001,y:-0.2029999,z:1.386,time:20.35037
x:1.487001,y:-0.2029999,z:1.386,time:20.35333
x:1.487001,y:-0.2029999,z:1.386,time:20.35333
x:1.487001,y:-0.2029999,z:1.386,time:20.35637
x:1.487001,y:-0.2029999,z:1.386,time:20.35637
x:1.487001,y:-0.2029999,z:1.386,time:20.35932
x:1.487001,y:-0.2029999,z:1.386,time:20.35932
x:1.487001,y:-0.2029999,z:1.386,time:20.3624
x:1.487001,y:-0.2029999,z:1.386,time:20.3624
x:1.487001,y:-0.2029999,z:1.386,time:20.36565
x:1.487001,y:-0.2029999,z:1.386,time:20.36565
x:1.487001,y:-0.2029999,z:1.386,time:20.36847
x:1.487001,y:-0.2029999,z:1.386,time:20.36847
x:1.487001,y:-0.2029999,z:1.386,time:20.37138
x:1.487001,y:-0.2029999,z:1.386,time:20.37138
x:1.487001,y:-0.2029999,z:1.386,time:20.37435
x:1.487001,y:-0.2029999,z:1.386,time:20.37435
x:1.487001,y:-0.2029999,z:1.386,time:20.37705
x:1.487001,y:-0.2029999,z:1.386,time:20.37705
x:1.487001,y:-0.2029999,z:1.386,time:20.37994
x:1.487001,y:-0.2029999,z:1.386,time:20.37994
x:1.487001,y:-0.2029999,z:1.386,time:20.38276
x:1.487001,y:-0.2029999,z:1.386,time:20.38276
x:1.487001,y:-0.2029999,z:1.386,time:20.38573
x:1.487001,y:-0.2029999,z:1.386,time:20.38573
x:1.487001,y:-0.2029999,z:1.386,time:20.3887
x:1.487001,y:-0.2029999,z:1.386,time:20.3887
x:1.487001,y:-0.2029999,z:1.386,time:20.39145
x:1.487001,y:-0.2029999,z:1.386,time:20.39145
x:1.487001,y:-0.2029999,z:1.386,time:20.39403
x:1.487001,y:-0.2029999,z:1.386,time:20.39403
x:1.487001,y:-0.2029999,z:1.386,time:20.39682
x:1.487001,y:-0.2029999,z:1.386,time:20.39682
x:1.487001,y:-0.2029999,z:1.386,time:20.39969
x:1.487001,y:-0.2029999,z:1.386,time:20.39969
x:1.487001,y:-0.2029999,z:1.386,time:20.40249
x:1.487001,y:-0.2029999,z:1.386,time:20.40249
x:1.487001,y:-0.2029999,z:1.386,time:20.4052
x:1.487001,y:-0.2029999,z:1.386,time:20.4052
x:1.487001,y:-0.2029999,z:1.386,time:20.40808
x:1.487001,y:-0.2029999,z:1.386,time:20.40808
x:1.487001,y:-0.2029999,z:1.386,time:20.41056
x:1.487001,y:-0.2029999,z:1.386,time:20.41056
x:1.487001,y:-0.2029999,z:1.386,time:20.41315
x:1.487001,y:-0.2029999,z:1.386,time:20.41315
x:1.487001,y:-0.2029999,z:1.386,time:20.41563
x:1.487001,y:-0.2029999,z:1.386,time:20.41563
x:1.487001,y:-0.2029999,z:1.386,time:20.41836
x:1.487001,y:-0.2029999,z:1.386,time:20.41836
x:1.487001,y:-0.2029999,z:1.386,time:20.42126
x:1.487001,y:-0.2029999,z:1.386,time:20.42126
x:1.487001,y:-0.2029999,z:1.386,time:20.42442
x:1.487001,y:-0.2029999,z:1.386,time:20.42442
x:1.487001,y:-0.2029999,z:1.386,time:20.4271
x:1.487001,y:-0.2029999,z:1.386,time:20.4271
x:1.487001,y:-0.2029999,z:1.386,time:20.42999
x:1.487001,y:-0.2029999,z:1.386,time:20.42999
x:1.487001,y:-0.2029999,z:1.386,time:20.43283
x:1.487001,y:-0.2029999,z:1.386,time:20.43283
x:1.487001,y:-0.2029999,z:1.386,time:20.43538
x:1.487001,y:-0.2029999,z:1.386,time:20.43538
x:1.487001,y:-0.2029999,z:1.386,time:20.43786
x:1.487001,y:-0.2029999,z:1.386,time:20.43786
x:1.487001,y:-0.2029999,z:1.386,time:20.44068
x:1.487001,y:-0.2029999,z:1.386,time:20.44068
x:1.487001,y:-0.2029999,z:1.386,time:20.4438
x:1.487001,y:-0.2029999,z:1.386,time:20.4438
x:1.487001,y:-0.2029999,z:1.386,time:20.44634
x:1.487001,y:-0.2029999,z:1.386,time:20.44634
x:1.487001,y:-0.2029999,z:1.386,time:20.44885
x:1.487001,y:-0.2029999,z:1.386,time:20.44885
x:1.487001,y:-0.2029999,z:1.386,time:20.45124
x:1.487001,y:-0.2029999,z:1.386,time:20.45124
x:1.487001,y:-0.2029999,z:1.386,time:20.45399
x:1.487001,y:-0.2029999,z:1.386,time:20.45399
x:1.487001,y:-0.2029999,z:1.386,time:20.45646
x:1.487001,y:-0.2029999,z:1.386,time:20.45646
x:1.487001,y:-0.2029999,z:1.386,time:20.45914
x:1.487001,y:-0.2029999,z:1.386,time:20.45914
x:1.487001,y:-0.2029999,z:1.386,time:20.46162
x:1.487001,y:-0.2029999,z:1.386,time:20.46162
x:1.487001,y:-0.2029999,z:1.386,time:20.46467
x:1.487001,y:-0.2029999,z:1.386,time:20.46467
x:1.487001,y:-0.2029999,z:1.386,time:20.46706
x:1.487001,y:-0.2029999,z:1.386,time:20.46706
x:1.487001,y:-0.2029999,z:1.386,time:20.46987
x:1.487001,y:-0.2029999,z:1.386,time:20.46987
x:1.487001,y:-0.2029999,z:1.386,time:20.47232
x:1.487001,y:-0.2029999,z:1.386,time:20.47232
x:1.487001,y:-0.2029999,z:1.386,time:20.47496
x:1.487001,y:-0.2029999,z:1.386,time:20.47496
x:1.487001,y:-0.2029999,z:1.386,time:20.47781
x:1.487001,y:-0.2029999,z:1.386,time:20.47781
x:1.487001,y:-0.2029999,z:1.386,time:20.48068
x:1.487001,y:-0.2029999,z:1.386,time:20.48068
x:1.487001,y:-0.2029999,z:1.386,time:20.4834
x:1.487001,y:-0.2029999,z:1.386,time:20.4834
x:1.487001,y:-0.2029999,z:1.386,time:20.486
x:1.487001,y:-0.2029999,z:1.386,time:20.486
x:1.487001,y:-0.2029999,z:1.386,time:20.4884
x:1.487001,y:-0.2029999,z:1.386,time:20.4884
x:1.487001,y:-0.2029999,z:1.386,time:20.4911
x:1.487001,y:-0.2029999,z:1.386,time:20.4911
x:1.487001,y:-0.2029999,z:1.386,time:20.49395
x:1.487001,y:-0.2029999,z:1.386,time:20.49395
x:1.487001,y:-0.2029999,z:1.386,time:20.49705
x:1.487001,y:-0.2029999,z:1.386,time:20.49705
x:1.487001,y:-0.2029999,z:1.386,time:20.50004
x:1.487001,y:-0.2029999,z:1.386,time:20.50004
x:1.487001,y:-0.2029999,z:1.386,time:20.50307
x:1.487001,y:-0.2029999,z:1.386,time:20.50307
x:1.487001,y:-0.2029999,z:1.386,time:20.50612
x:1.487001,y:-0.2029999,z:1.386,time:20.50612
x:1.487001,y:-0.2029999,z:1.386,time:20.50877
x:1.487001,y:-0.2029999,z:1.386,time:20.50877
x:1.487001,y:-0.2029999,z:1.386,time:20.51173
x:1.487001,y:-0.2029999,z:1.386,time:20.51173
x:1.487001,y:-0.2029999,z:1.386,time:20.51478
x:1.487001,y:-0.2029999,z:1.386,time:20.51478
x:1.487001,y:-0.2029999,z:1.386,time:20.51745
x:1.487001,y:-0.2029999,z:1.386,time:20.51745
x:1.487001,y:-0.2029999,z:1.386,time:20.52043
x:1.487001,y:-0.2029999,z:1.386,time:20.52043
x:1.487001,y:-0.2029999,z:1.386,time:20.52333
x:1.487001,y:-0.2029999,z:1.386,time:20.52333
x:1.487001,y:-0.2029999,z:1.386,time:20.52645
x:1.487001,y:-0.2029999,z:1.386,time:20.52645
x:1.487001,y:-0.2029999,z:1.386,time:20.52943
x:1.487001,y:-0.2029999,z:1.386,time:20.52943
x:1.487001,y:-0.2029999,z:1.386,time:20.53245
x:1.487001,y:-0.2029999,z:1.386,time:20.53245
x:1.487001,y:-0.2029999,z:1.386,time:20.53541
x:1.487001,y:-0.2029999,z:1.386,time:20.53541
x:1.487001,y:-0.2029999,z:1.386,time:20.53839
x:1.487001,y:-0.2029999,z:1.386,time:20.53839
x:1.487001,y:-0.2029999,z:1.386,time:20.54178
x:1.487001,y:-0.2029999,z:1.386,time:20.54178
x:1.487001,y:-0.2029999,z:1.386,time:20.54489
x:1.487001,y:-0.2029999,z:1.386,time:20.54489
x:1.487001,y:-0.2029999,z:1.386,time:20.54784
x:1.487001,y:-0.2029999,z:1.386,time:20.54784
x:1.487001,y:-0.2029999,z:1.386,time:20.55055
x:1.487001,y:-0.2029999,z:1.386,time:20.55055
x:1.487001,y:-0.2029999,z:1.386,time:20.55323
x:1.487001,y:-0.2029999,z:1.386,time:20.55323
x:1.487001,y:-0.2029999,z:1.386,time:20.55626
x:1.487001,y:-0.2029999,z:1.386,time:20.55626
x:1.487001,y:-0.2029999,z:1.386,time:20.55892
x:1.487001,y:-0.2029999,z:1.386,time:20.55892
x:1.487001,y:-0.2029999,z:1.386,time:20.5618
x:1.487001,y:-0.2029999,z:1.386,time:20.5618
x:1.487001,y:-0.2029999,z:1.386,time:20.56443
x:1.487001,y:-0.2029999,z:1.386,time:20.56443
x:1.487001,y:-0.2029999,z:1.386,time:20.57054
x:1.487001,y:-0.2029999,z:1.386,time:20.57054
x:1.487001,y:-0.2029999,z:1.386,time:20.57355
x:1.487001,y:-0.2029999,z:1.386,time:20.57355
x:1.487001,y:-0.2029999,z:1.386,time:20.57622
x:1.487001,y:-0.2029999,z:1.386,time:20.57622
x:1.487001,y:-0.2029999,z:1.386,time:20.57928
x:1.487001,y:-0.2029999,z:1.386,time:20.57928
x:1.487001,y:-0.2029999,z:1.386,time:20.58182
x:1.487001,y:-0.2029999,z:1.386,time:20.58182
x:1.487001,y:-0.2029999,z:1.386,time:20.58465
x:1.487001,y:-0.2029999,z:1.386,time:20.58465
x:1.487001,y:-0.2029999,z:1.386,time:20.58728
x:1.487001,y:-0.2029999,z:1.386,time:20.58728
x:1.487001,y:-0.2029999,z:1.386,time:20.58987
x:1.487001,y:-0.2029999,z:1.386,time:20.58987
x:1.487001,y:-0.2029999,z:1.386,time:20.59244
x:1.487001,y:-0.2029999,z:1.386,time:20.59244
x:1.487001,y:-0.2029999,z:1.386,time:20.59498
x:1.487001,y:-0.2029999,z:1.386,time:20.59498
x:1.487001,y:-0.2029999,z:1.386,time:20.59745
x:1.487001,y:-0.2029999,z:1.386,time:20.59745
x:1.487001,y:-0.2029999,z:1.386,time:20.60062
x:1.487001,y:-0.2029999,z:1.386,time:20.60062
x:1.487001,y:-0.2029999,z:1.386,time:20.60333
x:1.487001,y:-0.2029999,z:1.386,time:20.60333
x:1.487001,y:-0.2029999,z:1.386,time:20.60637
x:1.487001,y:-0.2029999,z:1.386,time:20.60637
x:1.487001,y:-0.2029999,z:1.386,time:20.60929
x:1.487001,y:-0.2029999,z:1.386,time:20.60929
x:1.487001,y:-0.2029999,z:1.386,time:20.61189
x:1.487001,y:-0.2029999,z:1.386,time:20.61189
x:1.487001,y:-0.2029999,z:1.386,time:20.61447
x:1.487001,y:-0.2029999,z:1.386,time:20.61447
x:1.487001,y:-0.2029999,z:1.386,time:20.61702
x:1.487001,y:-0.2029999,z:1.386,time:20.61702
x:1.487001,y:-0.2029999,z:1.386,time:20.6195
x:1.487001,y:-0.2029999,z:1.386,time:20.6195
x:1.487001,y:-0.2029999,z:1.386,time:20.62191
x:1.487001,y:-0.2029999,z:1.386,time:20.62191
x:1.487001,y:-0.2029999,z:1.386,time:20.62478
x:1.487001,y:-0.2029999,z:1.386,time:20.62478
x:1.487001,y:-0.2029999,z:1.386,time:20.62722
x:1.487001,y:-0.2029999,z:1.386,time:20.62722
x:1.487001,y:-0.2029999,z:1.386,time:20.6297
x:1.487001,y:-0.2029999,z:1.386,time:20.6297
x:1.487001,y:-0.2029999,z:1.386,time:20.63212
x:1.487001,y:-0.2029999,z:1.386,time:20.63212
x:1.487001,y:-0.2029999,z:1.386,time:20.63457
x:1.487001,y:-0.2029999,z:1.386,time:20.63457
x:1.487001,y:-0.2029999,z:1.386,time:20.63699
x:1.487001,y:-0.2029999,z:1.386,time:20.63699
x:1.487001,y:-0.2029999,z:1.386,time:20.63954
x:1.487001,y:-0.2029999,z:1.386,time:20.63954
x:1.487001,y:-0.2029999,z:1.386,time:20.64209
x:1.487001,y:-0.2029999,z:1.386,time:20.64209
x:1.487001,y:-0.2029999,z:1.386,time:20.64482
x:1.487001,y:-0.2029999,z:1.386,time:20.64482
x:1.487001,y:-0.2029999,z:1.386,time:20.64729
x:1.487001,y:-0.2029999,z:1.386,time:20.64729
x:1.487001,y:-0.2029999,z:1.386,time:20.64985
x:1.487001,y:-0.2029999,z:1.386,time:20.64985
x:1.487001,y:-0.2029999,z:1.386,time:20.65236
x:1.487001,y:-0.2029999,z:1.386,time:20.65236
x:1.487001,y:-0.2029999,z:1.386,time:20.65493
x:1.487001,y:-0.2029999,z:1.386,time:20.65493
x:1.487001,y:-0.2029999,z:1.386,time:20.65758
x:1.487001,y:-0.2029999,z:1.386,time:20.65758
x:1.487001,y:-0.2029999,z:1.386,time:20.66006
x:1.487001,y:-0.2029999,z:1.386,time:20.66006
x:1.487001,y:-0.2029999,z:1.386,time:20.66268
x:1.487001,y:-0.2029999,z:1.386,time:20.66268
x:1.487001,y:-0.2029999,z:1.386,time:20.66517
x:1.487001,y:-0.2029999,z:1.386,time:20.66517
x:1.487001,y:-0.2029999,z:1.386,time:20.6676
x:1.487001,y:-0.2029999,z:1.386,time:20.6676
x:1.487001,y:-0.2029999,z:1.386,time:20.67003
x:1.487001,y:-0.2029999,z:1.386,time:20.67003
x:1.487001,y:-0.2029999,z:1.386,time:20.67251
x:1.487001,y:-0.2029999,z:1.386,time:20.67251
x:1.487001,y:-0.2029999,z:1.386,time:20.6751
x:1.487001,y:-0.2029999,z:1.386,time:20.6751
x:1.487001,y:-0.2029999,z:1.386,time:20.67768
x:1.487001,y:-0.2029999,z:1.386,time:20.67768
x:1.487001,y:-0.2029999,z:1.386,time:20.68014
x:1.487001,y:-0.2029999,z:1.386,time:20.68014
x:1.487001,y:-0.2029999,z:1.386,time:20.68276
x:1.487001,y:-0.2029999,z:1.386,time:20.68276
x:1.487001,y:-0.2029999,z:1.386,time:20.6852
x:1.487001,y:-0.2029999,z:1.386,time:20.6852
x:1.487001,y:-0.2029999,z:1.386,time:20.68763
x:1.487001,y:-0.2029999,z:1.386,time:20.68763
x:1.487001,y:-0.2029999,z:1.386,time:20.69016
x:1.487001,y:-0.2029999,z:1.386,time:20.69016
x:1.487001,y:-0.2029999,z:1.386,time:20.69278
x:1.487001,y:-0.2029999,z:1.386,time:20.69278
x:1.487001,y:-0.2029999,z:1.386,time:20.69524
x:1.487001,y:-0.2029999,z:1.386,time:20.69524
x:1.487001,y:-0.2029999,z:1.386,time:20.69769
x:1.487001,y:-0.2029999,z:1.386,time:20.69769
x:1.487001,y:-0.2029999,z:1.386,time:20.70014
x:1.487001,y:-0.2029999,z:1.386,time:20.70014
x:1.487001,y:-0.2029999,z:1.386,time:20.7027
x:1.487001,y:-0.2029999,z:1.386,time:20.7027
x:1.487001,y:-0.2029999,z:1.386,time:20.70514
x:1.487001,y:-0.2029999,z:1.386,time:20.70514
x:1.487001,y:-0.2029999,z:1.386,time:20.70787
x:1.487001,y:-0.2029999,z:1.386,time:20.70787
x:1.487001,y:-0.2029999,z:1.386,time:20.71042
x:1.487001,y:-0.2029999,z:1.386,time:20.71042
x:1.487001,y:-0.2029999,z:1.386,time:20.71284
x:1.487001,y:-0.2029999,z:1.386,time:20.71284
x:1.487001,y:-0.2029999,z:1.386,time:20.7153
x:1.487001,y:-0.2029999,z:1.386,time:20.7153
x:1.487001,y:-0.2029999,z:1.386,time:20.7177
x:1.487001,y:-0.2029999,z:1.386,time:20.7177
x:1.487001,y:-0.2029999,z:1.386,time:20.72019
x:1.487001,y:-0.2029999,z:1.386,time:20.72019
x:1.487001,y:-0.2029999,z:1.386,time:20.72295
x:1.487001,y:-0.2029999,z:1.386,time:20.72295
x:1.487001,y:-0.2029999,z:1.386,time:20.72565
x:1.487001,y:-0.2029999,z:1.386,time:20.72565
x:1.487001,y:-0.2029999,z:1.386,time:20.72807
x:1.487001,y:-0.2029999,z:1.386,time:20.72807
x:1.487001,y:-0.2029999,z:1.386,time:20.73055
x:1.487001,y:-0.2029999,z:1.386,time:20.73055
x:1.487001,y:-0.2029999,z:1.386,time:20.73296
x:1.487001,y:-0.2029999,z:1.386,time:20.73296
x:1.487001,y:-0.2029999,z:1.386,time:20.73542
x:1.487001,y:-0.2029999,z:1.386,time:20.73542
x:1.487001,y:-0.2029999,z:1.386,time:20.73784
x:1.487001,y:-0.2029999,z:1.386,time:20.73784
x:1.487001,y:-0.2029999,z:1.386,time:20.74088
x:1.487001,y:-0.2029999,z:1.386,time:20.74088
x:1.487001,y:-0.2029999,z:1.386,time:20.74618
x:1.487001,y:-0.2029999,z:1.386,time:20.74618
x:1.487001,y:-0.2029999,z:1.386,time:20.74912
x:1.487001,y:-0.2029999,z:1.386,time:20.74912
x:1.487001,y:-0.2029999,z:1.386,time:20.75202
x:1.487001,y:-0.2029999,z:1.386,time:20.75202
x:1.487001,y:-0.2029999,z:1.386,time:20.75507
x:1.487001,y:-0.2029999,z:1.386,time:20.75507
x:1.487001,y:-0.2029999,z:1.386,time:20.75811
x:1.487001,y:-0.2029999,z:1.386,time:20.75811
x:1.487001,y:-0.2029999,z:1.386,time:20.76122
x:1.487001,y:-0.2029999,z:1.386,time:20.76122
x:1.487001,y:-0.2029999,z:1.386,time:20.76441
x:1.487001,y:-0.2029999,z:1.386,time:20.76441
x:1.487001,y:-0.2029999,z:1.386,time:20.7674
x:1.487001,y:-0.2029999,z:1.386,time:20.7674
x:1.487001,y:-0.2029999,z:1.386,time:20.7704
x:1.487001,y:-0.2029999,z:1.386,time:20.7704
x:1.487001,y:-0.2029999,z:1.386,time:20.77352
x:1.487001,y:-0.2029999,z:1.386,time:20.77352
x:1.487001,y:-0.2029999,z:1.386,time:20.77669
x:1.487001,y:-0.2029999,z:1.386,time:20.77669
x:1.487001,y:-0.2029999,z:1.386,time:20.77965
x:1.487001,y:-0.2029999,z:1.386,time:20.77965
x:1.487001,y:-0.2029999,z:1.386,time:20.78263
x:1.487001,y:-0.2029999,z:1.386,time:20.78263
x:1.487001,y:-0.2029999,z:1.386,time:20.78582
x:1.487001,y:-0.2029999,z:1.386,time:20.78582
x:1.487001,y:-0.2029999,z:1.386,time:20.78931
x:1.487001,y:-0.2029999,z:1.386,time:20.78931
x:1.487001,y:-0.2029999,z:1.386,time:20.79278
x:1.487001,y:-0.2029999,z:1.386,time:20.79278
x:1.487001,y:-0.2029999,z:1.386,time:20.796
